DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.547321	54	7	1	3	1	1	3	0	2126	28	0	44.9222 	0	0
UL	0.547339	54	7	1	4	1	1	4	0	2126	28	0	36.0264 	0	0
UL	0.547536	54	7	2	1	1	1	5	0	2126	28	0	40.4291 	0	0
DL	0.547786	54	7	3	1	1	1	2	0	2126	28	0	40.7303	0	0
DL	0.547875	54	7	3	2	5	1	4	0	10634	28	0	36.7476	0	0
DL	0.548036	54	8	0	1	1	1	3	0	2126	28	0	45.145	0	0
DL	0.548054	54	8	0	2	1	1	4	0	2126	28	0	36.8063	0	0
DL	0.548304	54	8	1	1	2	1	5	0	4253	28	0	40.172	0	0
UL	0.548321	54	8	1	3	1	1	1	0	2126	28	0	43.2572 	0	0
DL	0.548536	54	8	2	1	1	1	1	0	2126	28	0	43.2363	0	0
UL	0.548786	54	8	3	1	1	1	2	0	2126	28	0	40.693 	0	0
UL	0.548804	54	8	3	2	1	1	4	0	2126	28	0	36.5035 	0	0
UL	0.549036	54	9	0	1	1	1	3	0	2126	28	0	45.161 	0	0
UL	0.549054	54	9	0	2	1	1	4	0	2126	28	0	36.356 	0	0
UL	0.549286	54	9	1	1	1	1	5	0	2126	28	0	40.117 	0	0
DL	0.549536	54	9	2	1	1	1	1	0	2126	28	0	43.043	0	0
DL	0.549554	54	9	2	2	1	1	2	0	2126	28	0	40.7794	0	0
DL	0.549571	54	9	2	3	1	1	4	0	2126	28	0	37.1434	0	0
UL	0.549589	54	9	2	4	1	1	1	0	2126	28	0	43.0777 	0	0
DL	0.549786	54	9	3	1	1	1	3	0	2126	28	0	45.06	0	0
DL	0.550036	55	0	0	1	1	1	5	0	2126	28	0	40.0543	0	0
UL	0.550536	55	0	2	1	1	1	1	0	2126	28	0	43.2169 	0	0
DL	0.550786	55	0	3	1	1	1	1	0	2126	28	0	43.2908	0	0
DL	0.551786	55	1	3	1	1	1	1	0	2126	28	0	43.3494	0	0
DL	0.551875	55	1	3	2	5	1	4	0	10634	28	0	36.9868	0	0
DL	0.551964	55	1	3	7	5	1	5	0	10634	28	0	40.3639	0	0
UL	0.551982	55	1	3	12	1	1	1	0	2126	28	0	43.4021 	0	0
DL	0.552089	55	2	0	1	4	1	5	0	8507	28	0	40.2831	0	0
UL	0.552536	55	2	2	1	1	1	1	0	2126	28	0	43.3495 	0	0
UL	0.552786	55	2	3	1	1	1	4	0	2126	28	0	36.447 	0	0
DL	0.553036	55	3	0	1	1	1	1	0	2126	28	0	43.3175	0	0
UL	0.553054	55	3	0	2	1	1	5	0	2126	28	0	40.3949 	0	0
DL	0.553286	55	3	1	1	1	1	1	0	2126	28	0	43.3207	0	0
DL	0.553411	55	3	1	2	7	1	4	0	14888	28	0	37.1376	0	0
DL	0.553536	55	3	2	1	1	1	4	0	2126	28	0	36.5492	0	0
DL	0.553571	55	3	2	2	2	1	5	0	4253	28	0	40.261	0	0
DL	0.553786	55	3	3	1	1	1	5	0	2126	28	0	40.3033	0	0
DL	0.554036	55	4	0	1	1	1	1	0	2126	28	0	43.2563	0	0
UL	0.554054	55	4	0	2	1	1	1	0	2126	28	0	43.2728 	0	0
UL	0.554286	55	4	1	1	1	1	4	0	2126	28	0	36.4388 	0	0
UL	0.554536	55	4	2	1	1	1	4	0	2126	28	0	36.5074 	0	0
UL	0.554554	55	4	2	2	1	1	5	0	2126	28	0	40.3336 	0	0
DL	0.554786	55	4	3	1	1	1	1	0	2126	28	0	43.1967	0	0
DL	0.555036	55	5	0	1	1	1	4	0	2126	28	0	36.7167	0	0
UL	0.555054	55	5	0	2	1	1	1	0	2126	28	0	43.182 	0	0
DL	0.555286	55	5	1	1	1	1	1	0	2126	28	0	43.1368	0	0
DL	0.556286	55	6	1	1	1	1	1	0	2126	28	0	42.9808	0	0
UL	0.556304	55	6	1	2	1	1	1	0	2126	28	0	43.0085 	0	0
DL	0.557089	55	7	0	1	4	1	5	0	8507	28	0	40.4551	0	0
UL	0.557286	55	7	1	1	1	1	1	0	2126	28	0	42.8944 	0	0
DL	0.557536	55	7	2	1	1	1	1	0	2126	28	0	43.0676	0	0
UL	0.558036	55	8	0	1	1	1	5	0	2126	28	0	40.6751 	0	0
DL	0.558536	55	8	2	1	1	1	1	0	2126	28	0	43.2003	0	0
UL	0.558554	55	8	2	2	1	1	1	0	2126	28	0	43.2088 	0	0
DL	0.558804	55	8	3	1	2	1	5	0	4253	28	0	40.7311	0	0
UL	0.559536	55	9	2	1	1	1	1	0	2126	28	0	43.3552 	0	0
DL	0.559786	55	9	3	1	1	1	1	0	2126	28	0	43.3152	0	0
UL	0.559804	55	9	3	2	1	1	5	0	2126	28	0	40.7144 	0	0
DL	0.560536	56	0	2	1	1	1	5	0	2126	28	0	40.468	0	0
DL	0.560786	56	0	3	1	1	1	1	0	2126	28	0	43.198	0	0
UL	0.560804	56	0	3	2	1	1	1	0	2126	28	0	43.2 	0	0
DL	0.561786	56	1	3	1	1	1	1	0	2126	28	0	43.1256	0	0
UL	0.561804	56	1	3	2	1	1	1	0	2126	28	0	43.1379 	0	0
UL	0.562786	56	2	3	1	1	1	1	0	2126	28	0	43.0794 	0	0
DL	0.563036	56	3	0	1	1	1	1	0	2126	28	0	43.1777	0	0
DL	0.564036	56	4	0	1	1	1	1	0	2126	28	0	43.2934	0	0
UL	0.564054	56	4	0	2	1	1	1	0	2126	28	0	43.2848 	0	0
DL	0.564411	56	4	1	1	8	1	2	0	17015	28	0	40.3559	0	0
DL	0.564661	56	4	2	1	8	1	3	0	17015	28	0	44.627	0	0
UL	0.565036	56	5	0	1	1	1	1	0	2126	28	0	43.2955 	0	0
DL	0.565286	56	5	1	1	1	1	1	0	2126	28	0	43.4028	0	0
UL	0.565536	56	5	2	1	1	1	2	0	2126	28	0	40.4708 	0	0
UL	0.565786	56	5	3	1	1	1	3	0	2126	28	0	44.4552 	0	0
DL	0.566071	56	6	0	1	3	1	2	0	6380	28	0	40.4486	0	0
DL	0.566286	56	6	1	1	1	1	2	0	2126	28	0	40.3136	0	0
DL	0.566321	56	6	1	2	2	1	3	0	4253	28	0	44.2654	0	0
DL	0.566339	56	6	1	4	1	1	1	0	2126	28	0	43.5616	0	0
UL	0.566357	56	6	1	5	1	1	1	0	2126	28	0	43.557 	0	0
DL	0.566536	56	6	2	1	1	1	3	0	2126	28	0	44.1741	0	0
UL	0.567036	56	7	0	1	1	1	2	0	2126	28	0	40.4326 	0	0
UL	0.567286	56	7	1	1	1	1	1	0	2126	28	0	43.6602 	0	0
UL	0.567304	56	7	1	2	1	1	3	0	2126	28	0	44.1066 	0	0
DL	0.567536	56	7	2	1	1	1	1	0	2126	28	0	43.6307	0	0
UL	0.567554	56	7	2	2	1	1	3	0	2126	28	0	44.1696 	0	0
DL	0.568036	56	8	0	1	1	1	3	0	2126	28	0	44.1501	0	0
DL	0.568536	56	8	2	1	1	1	1	0	2126	28	0	43.7271	0	0
UL	0.568554	56	8	2	2	1	1	1	0	2126	28	0	43.7416 	0	0
UL	0.569536	56	9	2	1	1	1	1	0	2126	28	0	43.7289 	0	0
DL	0.569786	56	9	3	1	1	1	1	0	2126	28	0	43.7344	0	0
DL	0.569929	56	9	3	2	8	1	2	0	17015	28	0	40.8234	0	0
DL	0.570161	57	0	0	1	8	1	3	0	17015	28	0	44.1704	0	0
DL	0.570232	57	0	0	9	4	1	4	0	8507	28	0	35.9884	0	0
DL	0.570339	57	0	1	1	4	1	5	0	8507	28	0	40.4126	0	0
DL	0.570786	57	0	3	1	1	1	1	0	2126	28	0	43.5087	0	0
UL	0.570804	57	0	3	2	1	1	1	0	2126	28	0	43.5462 	0	0
UL	0.571036	57	1	0	1	1	1	2	0	2126	28	0	40.8336 	0	0
UL	0.571286	57	1	1	1	1	1	3	0	2126	28	0	44.0047 	0	0
UL	0.571304	57	1	1	2	1	1	4	0	2126	28	0	36.4877 	0	0
UL	0.571321	57	1	1	3	1	1	5	0	2126	28	0	40.5698 	0	0
DL	0.571571	57	1	2	1	3	1	2	0	6380	28	0	41.0046	0	0
DL	0.571696	57	1	2	4	7	1	4	0	14888	28	0	36.2051	0	0
DL	0.571786	57	1	3	1	1	1	2	0	2126	28	0	40.987	0	0
DL	0.571821	57	1	3	2	2	1	3	0	4253	28	0	44.0233	0	0
UL	0.571839	57	1	3	4	1	1	1	0	2126	28	0	43.6238 	0	0
DL	0.572036	57	2	0	1	1	1	1	0	2126	28	0	43.643	0	0
DL	0.572054	57	2	0	2	1	1	3	0	2126	28	0	44.0383	0	0
DL	0.572071	57	2	0	3	1	1	4	0	2126	28	0	36.1237	0	0
DL	0.572107	57	2	0	4	2	1	5	0	4253	28	0	40.4899	0	0
DL	0.572286	57	2	1	1	1	1	5	0	2126	28	0	40.5437	0	0
UL	0.572536	57	2	2	1	1	1	2	0	2126	28	0	40.6691 	0	0
UL	0.572786	57	2	3	1	1	1	3	0	2126	28	0	43.9249 	0	0
UL	0.572804	57	2	3	2	1	1	4	0	2126	28	0	36.2658 	0	0
DL	0.573036	57	3	0	1	1	1	1	0	2126	28	0	43.7084	0	0
UL	0.573054	57	3	0	2	1	1	3	0	2126	28	0	43.8324 	0	0
UL	0.573071	57	3	0	3	1	1	4	0	2126	28	0	36.4872 	0	0
UL	0.573089	57	3	0	4	1	1	5	0	2126	28	0	40.6206 	0	0
UL	0.573107	57	3	0	5	1	1	1	0	2126	28	0	43.7528 	0	0
UL	0.573286	57	3	1	1	1	1	5	0	2126	28	0	40.5881 	0	0
DL	0.573536	57	3	2	1	1	1	3	0	2126	28	0	43.8336	0	0
DL	0.573554	57	3	2	2	1	1	4	0	2126	28	0	36.4753	0	0
DL	0.573786	57	3	3	1	1	1	5	0	2126	28	0	40.4592	0	0
UL	0.574036	57	4	0	1	1	1	1	0	2126	28	0	43.8168 	0	0
DL	0.574286	57	4	1	1	1	1	1	0	2126	28	0	43.8021	0	0
DL	0.575286	57	5	1	1	1	1	1	0	2126	28	0	43.5815	0	0
UL	0.575304	57	5	1	2	1	1	1	0	2126	28	0	43.5841 	0	0
DL	0.575589	57	5	2	1	4	1	4	0	8507	28	0	36.126	0	0
DL	0.575911	57	5	3	1	8	1	5	0	17015	28	0	40.483	0	0
UL	0.576286	57	6	1	1	1	1	1	0	2126	28	0	43.3965 	0	0
DL	0.576536	57	6	2	1	1	1	1	0	2126	28	0	43.4216	0	0
UL	0.576554	57	6	2	2	1	1	2	0	2126	28	0	40.646 	0	0
UL	0.576571	57	6	2	3	1	1	4	0	2126	28	0	36.162 	0	0
DL	0.577161	57	7	0	1	8	1	4	0	17015	28	0	36.0041	0	0
UL	0.577179	57	7	0	9	1	1	5	0	2126	28	0	40.6975 	0	0
DL	0.577286	57	7	1	1	1	1	2	0	2126	28	0	40.6347	0	0
DL	0.577304	57	7	1	2	1	1	4	0	2126	28	0	36.3856	0	0
DL	0.577536	57	7	2	1	1	1	1	0	2126	28	0	43.3381	0	0
UL	0.577554	57	7	2	2	1	1	1	0	2126	28	0	43.3595 	0	0
DL	0.578036	57	8	0	1	1	1	5	0	2126	28	0	40.7282	0	0
UL	0.578054	57	8	0	2	1	1	4	0	2126	28	0	36.5129 	0	0
UL	0.578286	57	8	1	1	1	1	4	0	2126	28	0	36.4874 	0	0
UL	0.578536	57	8	2	1	1	1	1	0	2126	28	0	43.3667 	0	0
DL	0.578786	57	8	3	1	1	1	1	0	2126	28	0	43.3413	0	0
DL	0.578804	57	8	3	2	1	1	4	0	2126	28	0	36.6552	0	0
UL	0.579036	57	9	0	1	1	1	5	0	2126	28	0	40.7949 	0	0
DL	0.579786	57	9	3	1	1	1	5	0	2126	28	0	40.9202	0	0
DL	0.579804	57	9	3	2	1	1	1	0	2126	28	0	43.3881	0	0
UL	0.579821	57	9	3	3	1	1	1	0	2126	28	0	43.3702 	0	0
DL	0.580893	58	0	3	1	7	1	5	0	14888	28	0	40.8774	0	0
UL	0.580911	58	0	3	8	1	1	1	0	2126	28	0	43.1219 	0	0
DL	0.581036	58	1	0	1	1	1	1	0	2126	28	0	43.1266	0	0
UL	0.581786	58	1	3	1	1	1	5	0	2126	28	0	40.7357 	0	0
DL	0.582036	58	2	0	1	1	1	1	0	2126	28	0	43.3387	0	0
UL	0.582054	58	2	0	2	1	1	1	0	2126	28	0	43.3409 	0	0
DL	0.582554	58	2	2	1	2	1	5	0	4253	28	0	40.5438	0	0
UL	0.583036	58	3	0	1	1	1	1	0	2126	28	0	43.2853 	0	0
DL	0.583286	58	3	1	1	1	1	1	0	2126	28	0	43.2651	0	0
UL	0.583536	58	3	2	1	1	1	5	0	2126	28	0	40.6878 	0	0
DL	0.584286	58	4	1	1	1	1	5	0	2126	28	0	40.7081	0	0
DL	0.584304	58	4	1	2	1	1	1	0	2126	28	0	43.0916	0	0
UL	0.584321	58	4	1	3	1	1	1	0	2126	28	0	43.0981 	0	0
UL	0.585286	58	5	1	1	1	1	1	0	2126	28	0	43.0522 	0	0
DL	0.585536	58	5	2	1	1	1	1	0	2126	28	0	42.9233	0	0
DL	0.586536	58	6	2	1	1	1	1	0	2126	28	0	42.7046	0	0
UL	0.586554	58	6	2	2	1	1	1	0	2126	28	0	42.7132 	0	0
UL	0.587536	58	7	2	1	1	1	1	0	2126	28	0	42.4913 	0	0
DL	0.587786	58	7	3	1	1	1	1	0	2126	28	0	42.4453	0	0
DL	0.588393	58	8	1	1	7	1	2	0	14888	28	0	40.6099	0	0
DL	0.588643	58	8	2	1	7	1	3	0	14888	28	0	44.1059	0	0
DL	0.588786	58	8	3	1	1	1	1	0	2126	28	0	42.3729	0	0
UL	0.588804	58	8	3	2	1	1	1	0	2126	28	0	42.3826 	0	0
UL	0.589286	58	9	1	1	1	1	2	0	2126	28	0	40.6348 	0	0
UL	0.589536	58	9	2	1	1	1	3	0	2126	28	0	44.1645 	0	0
DL	0.589786	58	9	3	1	1	1	1	0	2126	28	0	42.5353	0	0
UL	0.589804	58	9	3	2	1	1	1	0	2126	28	0	42.4978 	0	0
DL	0.590036	59	0	0	1	1	1	2	0	2126	28	0	40.7161	0	0
DL	0.590107	59	0	0	2	4	1	3	0	8507	28	0	44.0445	0	0
DL	0.590286	59	0	1	1	1	1	3	0	2126	28	0	44.1455	0	0
UL	0.590786	59	0	3	1	1	1	1	0	2126	28	0	42.4938 	0	0
DL	0.591036	59	1	0	1	1	1	1	0	2126	28	0	42.5112	0	0
UL	0.591054	59	1	0	2	1	1	2	0	2126	28	0	40.548 	0	0
UL	0.591071	59	1	0	3	1	1	3	0	2126	28	0	44.2274 	0	0
DL	0.591786	59	1	3	1	1	1	2	0	2126	28	0	40.6981	0	0
DL	0.592036	59	2	0	1	1	1	1	0	2126	28	0	42.4907	0	0
UL	0.592071	59	2	0	2	2	1	1	0	4253	28	0	42.4787 	0	0
UL	0.593054	59	3	0	1	2	1	1	0	4253	28	0	42.2237 	0	0
DL	0.593286	59	3	1	1	1	1	1	0	2126	28	0	42.0882	0	0
DL	0.593946	59	3	3	1	10	1	2	0	21269	28	0	40.8655	0	0
DL	0.594089	59	4	0	1	4	1	3	0	8507	28	0	44.3765	0	0
DL	0.594161	59	4	0	5	4	1	4	0	8507	28	0	36.9511	0	0
DL	0.594232	59	4	0	9	4	1	5	0	8507	28	0	40.5158	0	0
DL	0.594321	59	4	1	1	3	1	3	0	6380	28	0	44.4461	0	0
DL	0.594339	59	4	1	4	1	1	1	0	2126	28	0	42.3196	0	0
UL	0.594375	59	4	1	5	2	1	1	0	4253	28	0	42.3237 	0	0
UL	0.595036	59	5	0	1	1	1	2	0	2126	28	0	40.9254 	0	0
UL	0.595054	59	5	0	2	1	1	3	0	2126	28	0	44.5312 	0	0
UL	0.595304	59	5	1	1	2	1	1	0	4253	28	0	42.276 	0	0
UL	0.595321	59	5	1	3	1	1	3	0	2126	28	0	44.637 	0	0
UL	0.595339	59	5	1	4	1	1	4	0	2126	28	0	37.2973 	0	0
UL	0.595357	59	5	1	5	1	1	5	0	2126	28	0	40.3393 	0	0
DL	0.595607	59	5	2	1	5	1	3	0	10634	28	0	44.6418	0	0
DL	0.595714	59	5	2	6	6	1	4	0	12761	28	0	37.4647	0	0
DL	0.595732	59	5	2	12	1	1	1	0	2126	28	0	42.2477	0	0
DL	0.595786	59	5	3	1	1	1	2	0	2126	28	0	40.8916	0	0
DL	0.595804	59	5	3	2	1	1	3	0	2126	28	0	44.609	0	0
DL	0.595821	59	5	3	3	1	1	4	0	2126	28	0	37.4047	0	0
DL	0.595857	59	5	3	4	2	1	5	0	4253	28	0	40.2983	0	0
DL	0.596036	59	6	0	1	1	1	4	0	2126	28	0	36.6883	0	0
DL	0.596054	59	6	0	2	1	1	5	0	2126	28	0	40.2611	0	0
DL	0.596536	59	6	2	1	1	1	1	0	2126	28	0	42.2585	0	0
UL	0.596554	59	6	2	2	1	1	3	0	2126	28	0	44.7976 	0	0
UL	0.596804	59	6	3	1	2	1	1	0	4253	28	0	42.2349 	0	0
UL	0.596821	59	6	3	3	1	1	2	0	2126	28	0	40.8242 	0	0
UL	0.596839	59	6	3	4	1	1	3	0	2126	28	0	44.9444 	0	0
UL	0.596857	59	6	3	5	1	1	4	0	2126	28	0	37.4365 	0	0
UL	0.596875	59	6	3	6	1	1	5	0	2126	28	0	40.1718 	0	0
UL	0.597036	59	7	0	1	1	1	4	0	2126	28	0	37.4098 	0	0
UL	0.597054	59	7	0	2	1	1	5	0	2126	28	0	40.1294 	0	0
DL	0.597286	59	7	1	1	1	1	3	0	2126	28	0	44.9999	0	0
DL	0.597536	59	7	2	1	1	1	2	0	2126	28	0	41.111	0	0
DL	0.597554	59	7	2	2	1	1	4	0	2126	28	0	36.7676	0	0
DL	0.597571	59	7	2	3	1	1	5	0	2126	28	0	40.1563	0	0
UL	0.597607	59	7	2	4	2	1	1	0	4253	28	0	42.2536 	0	0
DL	0.597786	59	7	3	1	1	1	1	0	2126	28	0	42.248	0	0
DL	0.598286	59	8	1	1	1	1	1	0	2126	28	0	42.2485	0	0
DL	0.598786	59	8	3	1	1	1	1	0	2126	28	0	42.3586	0	0
UL	0.598804	59	8	3	2	1	1	1	0	2126	28	0	42.3891 	0	0
DL	0.599357	59	9	1	1	5	1	2	0	10634	28	0	40.9018	0	0
DL	0.599429	59	9	1	6	4	1	4	0	8507	28	0	37.187	0	0
DL	0.599536	59	9	2	1	1	1	1	0	2126	28	0	42.27	0	0
UL	0.599786	59	9	3	1	1	1	1	0	2126	28	0	42.2373 	0	0
DL	0.600036	60	0	0	1	1	1	1	0	2126	28	0	42.0958	0	0
DL	0.600161	60	0	0	2	7	1	5	0	14888	28	0	40.0236	0	0
UL	0.600286	60	0	1	1	1	1	2	0	2126	28	0	41.0295 	0	0
UL	0.600536	60	0	2	1	1	1	4	0	2126	28	0	36.6542 	0	0
DL	0.600929	60	0	3	1	9	1	4	0	19142	28	0	35.9383	0	0
DL	0.601036	60	1	0	1	1	1	2	0	2126	28	0	40.5542	0	0
UL	0.601054	60	1	0	2	1	1	1	0	2126	28	0	40.9167 	0	0
DL	0.601286	60	1	1	1	1	1	4	0	2126	28	0	35.852	0	0
UL	0.601304	60	1	1	2	1	1	5	0	2126	28	0	39.0099 	0	0
DL	0.601804	60	1	3	1	2	1	5	0	4253	28	0	38.7858	0	0
DL	0.602036	60	2	0	1	1	1	5	0	2126	28	0	38.8604	0	0
UL	0.602054	60	2	0	2	1	1	2	0	2126	28	0	40.7597 	0	0
UL	0.602071	60	2	0	3	1	1	4	0	2126	28	0	35.9362 	0	0
UL	0.602286	60	2	1	1	1	1	4	0	2126	28	0	36.0045 	0	0
DL	0.602786	60	2	3	1	1	1	4	0	2126	28	0	36.0933	0	0
DL	0.602804	60	2	3	2	1	1	2	0	2126	28	0	40.8222	0	0
UL	0.602821	60	2	3	3	1	1	5	0	2126	28	0	38.5766 	0	0
DL	0.604643	60	4	2	1	7	1	5	0	14888	28	0	38.8405	0	0
UL	0.605036	60	5	0	1	1	1	1	0	2126	28	0	41.2772 	0	0
UL	0.605536	60	5	2	1	1	1	5	0	2126	28	0	38.852 	0	0
DL	0.605786	60	5	3	1	1	1	1	0	2126	28	0	41.3775	0	0
DL	0.606321	60	6	1	1	3	1	5	0	6380	28	0	38.9986	0	0
UL	0.607286	60	7	1	1	1	1	5	0	2126	28	0	39.1715 	0	0
DL	0.608036	60	8	0	1	1	1	5	0	2126	28	0	39.2883	0	0
DL	0.612107	61	2	0	1	5	1	2	0	10634	28	0	40.5198	0	0
DL	0.612357	61	2	1	1	5	1	3	0	10634	28	0	43.3479	0	0
UL	0.613036	61	3	0	1	1	1	2	0	2126	28	0	40.4863 	0	0
UL	0.613286	61	3	1	1	1	1	3	0	2126	28	0	43.2182 	0	0
DL	0.613804	61	3	3	1	2	1	2	0	4253	28	0	40.4762	0	0
DL	0.614036	61	4	0	1	1	1	3	0	2126	28	0	43.205	0	0
UL	0.614786	61	4	3	1	1	1	2	0	2126	28	0	40.6173 	0	0
UL	0.615036	61	5	0	1	1	1	3	0	2126	28	0	43.1336 	0	0
DL	0.615536	61	5	2	1	1	1	2	0	2126	28	0	40.46	0	0
DL	0.615786	61	5	3	1	1	1	3	0	2126	28	0	43.1809	0	0
DL	0.617875	61	7	3	1	6	1	3	0	12761	28	0	43.1407	0	0
DL	0.617982	61	7	3	7	6	1	2	0	12761	28	0	40.9723	0	0
DL	0.618071	61	8	0	1	3	1	3	0	6380	28	0	43.0485	0	0
DL	0.618125	61	8	0	4	3	1	4	0	6380	28	0	36.0347	0	0
DL	0.618179	61	8	0	7	3	1	5	0	6380	28	0	39.1531	0	0
DL	0.618232	61	8	0	10	3	1	2	0	6380	28	0	40.8227	0	0
DL	0.618286	61	8	1	1	1	1	3	0	2126	28	0	42.9948	0	0
DL	0.618304	61	8	1	2	1	1	4	0	2126	28	0	36.1365	0	0
DL	0.618321	61	8	1	3	1	1	5	0	2126	28	0	39.1853	0	0
UL	0.618786	61	8	3	1	1	1	3	0	2126	28	0	43.0665 	0	0
UL	0.618804	61	8	3	2	1	1	2	0	2126	28	0	40.9394 	0	0
UL	0.619036	61	9	0	1	1	1	3	0	2126	28	0	43.1674 	0	0
UL	0.619054	61	9	0	2	1	1	4	0	2126	28	0	36.0792 	0	0
UL	0.619071	61	9	0	3	1	1	5	0	2126	28	0	39.0036 	0	0
DL	0.619393	61	9	1	1	7	1	3	0	14888	28	0	43.1336	0	0
UL	0.619411	61	9	1	8	1	1	3	0	2126	28	0	43.1782 	0	0
UL	0.619429	61	9	1	9	1	1	4	0	2126	28	0	36.0297 	0	0
UL	0.619446	61	9	1	10	1	1	5	0	2126	28	0	39.0229 	0	0
UL	0.619464	61	9	1	11	1	1	2	0	2126	28	0	40.9894 	0	0
DL	0.619607	61	9	2	1	5	1	4	0	10634	28	0	36.0037	0	0
DL	0.619661	61	9	2	6	3	1	5	0	6380	28	0	39.0185	0	0
DL	0.619696	61	9	2	9	2	1	2	0	4253	28	0	41.0515	0	0
DL	0.619714	61	9	2	11	1	1	3	0	2126	28	0	43.3875	0	0
DL	0.619804	61	9	3	1	2	1	4	0	4253	28	0	36.0479	0	0
DL	0.619821	61	9	3	3	1	1	5	0	2126	28	0	38.9539	0	0
DL	0.620464	62	0	1	1	11	1	1	0	23396	28	0	41.5977	0	0
UL	0.620482	62	0	1	12	1	1	3	0	2126	28	0	43.4717 	0	0
DL	0.620554	62	0	2	1	2	1	1	0	4253	28	0	41.5799	0	0
UL	0.620571	62	0	2	3	1	1	4	0	2126	28	0	36.0435 	0	0
UL	0.620589	62	0	2	4	1	1	5	0	2126	28	0	39.1016 	0	0
UL	0.620786	62	0	3	1	1	1	4	0	2126	28	0	36.0344 	0	0
UL	0.620804	62	0	3	2	1	1	2	0	2126	28	0	41.1452 	0	0
UL	0.620821	62	0	3	3	1	1	3	0	2126	28	0	43.5589 	0	0
DL	0.621286	62	1	1	1	1	1	4	0	2126	28	0	36.19	0	0
DL	0.621304	62	1	1	2	1	1	1	0	2126	28	0	41.6903	0	0
DL	0.621321	62	1	1	3	1	1	3	0	2126	28	0	43.5312	0	0
DL	0.621536	62	1	2	1	1	1	2	0	2126	28	0	41.2673	0	0
UL	0.621554	62	1	2	2	1	1	1	0	2126	28	0	41.4874 	0	0
DL	0.622286	62	2	1	1	1	1	1	0	2126	28	0	41.7574	0	0
UL	0.622304	62	2	1	2	1	1	1	0	2126	28	0	41.7585 	0	0
DL	0.623089	62	3	0	1	4	1	2	0	8507	28	0	41.2326	0	0
DL	0.623339	62	3	1	1	4	1	4	0	8507	28	0	36.2142	0	0
UL	0.623357	62	3	1	5	1	1	1	0	2126	28	0	41.8181 	0	0
DL	0.623536	62	3	2	1	1	1	1	0	2126	28	0	41.7938	0	0
DL	0.624107	62	4	0	1	5	1	5	0	10634	28	0	38.7609	0	0
UL	0.624125	62	4	0	6	1	1	2	0	2126	28	0	40.9601 	0	0
UL	0.624286	62	4	1	1	1	1	4	0	2126	28	0	36.0444 	0	0
DL	0.624536	62	4	2	1	1	1	1	0	2126	28	0	41.698	0	0
UL	0.624554	62	4	2	2	1	1	1	0	2126	28	0	41.7105 	0	0
DL	0.624804	62	4	3	1	2	1	2	0	4253	28	0	40.9939	0	0
DL	0.624857	62	4	3	3	3	1	4	0	6380	28	0	36.1237	0	0
UL	0.624875	62	4	3	6	1	1	5	0	2126	28	0	38.703 	0	0
DL	0.625036	62	5	0	1	1	1	4	0	2126	28	0	36.115	0	0
UL	0.625054	62	5	0	2	1	1	5	0	2126	28	0	38.6775 	0	0
DL	0.625536	62	5	2	1	1	1	5	0	2126	28	0	38.787	0	0
DL	0.625804	62	5	3	1	2	1	1	0	4253	28	0	41.4268	0	0
DL	0.625821	62	5	3	3	1	1	4	0	2126	28	0	36.21	0	0
UL	0.625839	62	5	3	4	1	1	2	0	2126	28	0	40.9587 	0	0
UL	0.625857	62	5	3	5	1	1	4	0	2126	28	0	36.1856 	0	0
UL	0.626036	62	6	0	1	1	1	4	0	2126	28	0	36.1665 	0	0
DL	0.626536	62	6	2	1	1	1	4	0	2126	28	0	36.1697	0	0
DL	0.626554	62	6	2	2	1	1	2	0	2126	28	0	40.9691	0	0
UL	0.626571	62	6	2	3	1	1	5	0	2126	28	0	38.6965 	0	0
DL	0.626786	62	6	3	1	1	1	4	0	2126	28	0	36.1891	0	0
DL	0.626804	62	6	3	2	1	1	1	0	2126	28	0	41.6247	0	0
UL	0.626821	62	6	3	3	1	1	4	0	2126	28	0	36.1781 	0	0
UL	0.626839	62	6	3	4	1	1	1	0	2126	28	0	41.6112 	0	0
DL	0.627286	62	7	1	1	1	1	5	0	2126	28	0	38.8516	0	0
DL	0.627536	62	7	2	1	1	1	1	0	2126	28	0	41.7049	0	0
UL	0.627786	62	7	3	1	1	1	1	0	2126	28	0	41.6888 	0	0
UL	0.627804	62	7	3	2	1	1	4	0	2126	28	0	36.2088 	0	0
DL	0.628036	62	8	0	1	1	1	1	0	2126	28	0	41.6194	0	0
DL	0.628054	62	8	0	2	1	1	4	0	2126	28	0	36.1547	0	0
DL	0.628411	62	8	1	1	8	1	5	0	17015	28	0	39.0796	0	0
DL	0.629036	62	9	0	1	1	1	1	0	2126	28	0	41.8249	0	0
DL	0.629054	62	9	0	2	1	1	4	0	2126	28	0	36.1415	0	0
UL	0.629071	62	9	0	3	1	1	1	0	2126	28	0	41.8191 	0	0
UL	0.629089	62	9	0	4	1	1	4	0	2126	28	0	36.1397 	0	0
UL	0.629536	62	9	2	1	1	1	5	0	2126	28	0	39.1939 	0	0
DL	0.630054	63	0	0	1	2	1	5	0	4253	28	0	39.103	0	0
UL	0.630071	63	0	0	3	1	1	1	0	2126	28	0	41.7929 	0	0
